ID,plate,sym,well,temp,treatment,lacerate,day,dpl,tent_count,day_cat
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"3 dpl

07.31.2025",3,0,day_3
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"4 dpl

08.01.2025",4,na,day_4
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"5 dpl

08.02.2025",5,na,day_5
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"7 dpl

08.04.2025",7,na,day_7
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"8 dpl

08.05.2025",8,na,day_8
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A1_Sym_25C,Plate 1,Sym,A1,25C (ambient),Sym_25,2,21 dpl,21,na,day_21
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A2_Sym_25C,Plate 1,Sym,A2,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"3 dpl

07.31.2025",3,0,day_3
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"4 dpl

08.01.2025",4,na,day_4
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"5 dpl

08.02.2025",5,na,day_5
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"7 dpl

08.04.2025",7,na,day_7
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"8 dpl

08.05.2025",8,na,day_8
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A3_Sym_25C,Plate 1,Sym,A3,25C (ambient),Sym_25,2,21 dpl,21,na,day_21
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,0,day_11
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,0,day_13
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,0,day_14
Plate 1_A4_Sym_25C,Plate 1,Sym,A4,25C (ambient),Sym_25,1,21 dpl,21,0,day_21
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A5_Sym_25C,Plate 1,Sym,A5,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,na,day_3
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"0 dpi

07.28.2025",0,0,day_0
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"3 dpl

07.31.2025",3,na,day_3
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"4 dpl

08.01.2025",4,na,day_4
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"5 dpl

08.02.2025",5,na,day_5
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"7 dpl

08.04.2025",7,na,day_7
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"8 dpl

08.05.2025",8,na,day_8
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"9 dpl

08.06.2025",9,na,day_9
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"10 dpl

08.07.2025",10,na,day_10
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"11 dpl

08.08.2025",11,na,day_11
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"13 dpl

08.10.2025",13,na,day_13
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,"14 dpl

08.11.2025",14,na,day_14
Plate 1_A6_Sym_25C,Plate 1,Sym,A6,25C (ambient),Sym_25,2,21 dpl,21,na,day_21
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_B1_Sym_25C,Plate 1,Sym,B1,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_B2_Sym_25C,Plate 1,Sym,B2,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"3 dpl

07.31.2025",3,na,day_3
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"4 dpl

08.01.2025",4,na,day_4
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"5 dpl

08.02.2025",5,na,day_5
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"7 dpl

08.04.2025",7,na,day_7
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"8 dpl

08.05.2025",8,na,day_8
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"9 dpl

08.06.2025",9,na,day_9
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"10 dpl

08.07.2025",10,na,day_10
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"11 dpl

08.08.2025",11,na,day_11
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"13 dpl

08.10.2025",13,na,day_13
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,"14 dpl

08.11.2025",14,na,day_14
Plate 1_B3_Sym_25C,Plate 1,Sym,B3,25C (ambient),Sym_25,2,21 dpl,21,na,day_21
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,na,day_3
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_B4_Sym_25C,Plate 1,Sym,B4,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,na,day_3
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,na,day_4
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,na,day_5
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"7 dpl

08.04.2025",7,na,day_7
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"8 dpl

08.05.2025",8,na,day_8
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"9 dpl

08.06.2025",9,na,day_9
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,1,21 dpl,21,na,day_21
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"3 dpl

07.31.2025",3,na,day_3
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"4 dpl

08.01.2025",4,na,day_4
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"5 dpl

08.02.2025",5,na,day_5
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"6 dpl

08.03. 2025",6,na,day_6
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"7 dpl

08.04.2025",7,na,day_7
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"8 dpl

08.05.2025",8,na,day_8
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"9 dpl

08.06.2025",9,na,day_9
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"10 dpl

08.07.2025",10,na,day_10
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"11 dpl

08.08.2025",11,na,day_11
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"13 dpl

08.10.2025",13,na,day_13
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,"14 dpl

08.11.2025",14,na,day_14
Plate 1_B5_Sym_25C,Plate 1,Sym,B5,25C (ambient),Sym_25,2,21 dpl,21,na,day_21
Plate 1_B6_Sym_25C,Plate 1,Sym,B6,25C (ambient),Sym_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 1_B6_Sym_25C,Plate 1,Sym,B6,25C (ambient),Sym_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 1_B6_Sym_25C,Plate 1,Sym,B6,25C (ambient),Sym_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 1_B6_Sym_25C,Plate 1,Sym,B6,25C (ambient),Sym_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 1_B6_Sym_25C,Plate 1,Sym,B6,25C (ambient),Sym_25,1,"6 dpl

08.03. 2025",6,0,day_6
